Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (min),Request Hour,Request Day,Weekday
1472,City,169,Cancelled,12/7/2016 5:08,,,5,12/7/2016,Wednesday
3024,City,169,Cancelled,7/13/2016 7:32,,,7,7/13/2016,Wednesday
903,City,170,Cancelled,11/7/2016 18:14,,,18,11/7/2016,Monday
1969,Airport,170,Cancelled,12/7/2016 12:07,,,12,12/7/2016,Wednesday
3457,Airport,170,Cancelled,7/13/2016 17:00,,,17,7/13/2016,Wednesday
4567,City,170,Cancelled,7/14/2016 9:46,,,9,7/14/2016,Thursday
4696,Airport,170,Cancelled,7/14/2016 13:05,,,13,7/14/2016,Thursday
4695,City,170,Cancelled,7/14/2016 13:10,,,13,7/14/2016,Thursday
77,City,171,Cancelled,11/7/2016 4:46,,,4,11/7/2016,Monday
3118,City,171,Cancelled,7/13/2016 8:38,,,8,7/13/2016,Wednesday
3329,Airport,171,Cancelled,7/13/2016 12:24,,,12,7/13/2016,Wednesday
4403,City,171,Cancelled,7/14/2016 8:01,,,8,7/14/2016,Thursday
4406,City,171,Cancelled,7/14/2016 8:02,,,8,7/14/2016,Thursday
1828,City,172,Cancelled,12/7/2016 9:33,,,9,12/7/2016,Wednesday
3084,City,172,Cancelled,7/13/2016 8:12,,,8,7/13/2016,Wednesday
3890,Airport,172,Cancelled,7/13/2016 22:01,,,22,7/13/2016,Wednesday
4410,City,172,Cancelled,7/14/2016 8:06,,,8,7/14/2016,Thursday
127,City,173,Cancelled,11/7/2016 5:10,,,5,11/7/2016,Monday
3355,Airport,173,Cancelled,7/13/2016 13:26,,,13,7/13/2016,Wednesday
86,City,174,Cancelled,11/7/2016 4:51,,,4,11/7/2016,Monday
550,City,174,Cancelled,11/7/2016 10:04,,,10,11/7/2016,Monday
2275,City,175,Cancelled,12/7/2016 18:34,,,18,12/7/2016,Wednesday
4399,City,175,Cancelled,7/14/2016 8:02,,,8,7/14/2016,Thursday
5598,City,175,Cancelled,7/15/2016 6:13,,,6,7/15/2016,Friday
293,City,176,Cancelled,11/7/2016 7:07,,,7,11/7/2016,Monday
355,City,176,Cancelled,11/7/2016 7:54,,,7,11/7/2016,Monday
683,Airport,176,Cancelled,11/7/2016 13:40,,,13,11/7/2016,Monday
1490,City,176,Cancelled,12/7/2016 5:21,,,5,12/7/2016,Wednesday
1796,City,176,Cancelled,12/7/2016 9:06,,,9,12/7/2016,Wednesday
4529,City,176,Cancelled,7/14/2016 9:30,,,9,7/14/2016,Thursday
4536,City,176,Cancelled,7/14/2016 9:39,,,9,7/14/2016,Thursday
433,City,177,Cancelled,11/7/2016 8:57,,,8,11/7/2016,Monday
1607,City,177,Cancelled,12/7/2016 6:41,,,6,12/7/2016,Wednesday
3189,City,177,Cancelled,7/13/2016 9:32,,,9,7/13/2016,Wednesday
4128,City,177,Cancelled,7/14/2016 4:42,,,4,7/14/2016,Thursday
4197,City,177,Cancelled,7/14/2016 5:27,,,5,7/14/2016,Thursday
4524,City,177,Cancelled,7/14/2016 9:26,,,9,7/14/2016,Thursday
5871,City,177,Cancelled,7/15/2016 9:23,,,9,7/15/2016,Friday
5912,City,177,Cancelled,7/15/2016 10:00,,,10,7/15/2016,Friday
2466,Airport,178,Cancelled,12/7/2016 20:34,,,20,12/7/2016,Wednesday
2886,City,178,Cancelled,7/13/2016 6:01,,,6,7/13/2016,Wednesday
5225,City,178,Cancelled,7/14/2016 21:06,,,21,7/14/2016,Thursday
6505,City,178,Cancelled,7/15/2016 20:35,,,20,7/15/2016,Friday
2785,City,179,Cancelled,7/13/2016 4:50,,,4,7/13/2016,Wednesday
2806,City,179,Cancelled,7/13/2016 5:00,,,5,7/13/2016,Wednesday
4459,City,179,Cancelled,7/14/2016 8:37,,,8,7/14/2016,Thursday
5653,City,179,Cancelled,7/15/2016 6:58,,,6,7/15/2016,Friday
1650,City,180,Cancelled,12/7/2016 7:14,,,7,12/7/2016,Wednesday
3745,Airport,180,Cancelled,7/13/2016 20:27,,,20,7/13/2016,Wednesday
4796,Airport,180,Cancelled,7/14/2016 16:54,,,16,7/14/2016,Thursday
2119,City,181,Cancelled,12/7/2016 16:41,,,16,12/7/2016,Wednesday
3013,City,181,Cancelled,7/13/2016 7:31,,,7,7/13/2016,Wednesday
3126,City,181,Cancelled,7/13/2016 8:43,,,8,7/13/2016,Wednesday
4235,City,181,Cancelled,7/14/2016 5:51,,,5,7/14/2016,Thursday
105,City,182,Cancelled,11/7/2016 4:58,,,4,11/7/2016,Monday
1747,City,182,Cancelled,12/7/2016 8:27,,,8,12/7/2016,Wednesday
4134,City,182,Cancelled,7/14/2016 4:45,,,4,7/14/2016,Thursday
217,City,183,Cancelled,11/7/2016 6:12,,,6,11/7/2016,Monday
4478,City,183,Cancelled,7/14/2016 8:44,,,8,7/14/2016,Thursday
5248,City,183,Cancelled,7/14/2016 21:18,,,21,7/14/2016,Thursday
6032,Airport,183,Cancelled,7/15/2016 13:00,,,13,7/15/2016,Friday
4206,City,184,Cancelled,7/14/2016 5:34,,,5,7/14/2016,Thursday
4387,City,184,Cancelled,7/14/2016 7:54,,,7,7/14/2016,Thursday
113,City,185,Cancelled,11/7/2016 5:09,,,5,11/7/2016,Monday
1558,City,185,Cancelled,12/7/2016 6:13,,,6,12/7/2016,Wednesday
2180,Airport,185,Cancelled,12/7/2016 17:42,,,17,12/7/2016,Wednesday
3661,Airport,185,Cancelled,7/13/2016 19:28,,,19,7/13/2016,Wednesday
378,City,186,Cancelled,11/7/2016 8:08,,,8,11/7/2016,Monday
790,Airport,186,Cancelled,11/7/2016 16:56,,,16,11/7/2016,Monday
1700,City,186,Cancelled,12/7/2016 7:58,,,7,12/7/2016,Wednesday
3788,Airport,186,Cancelled,7/13/2016 20:50,,,20,7/13/2016,Wednesday
480,City,187,Cancelled,11/7/2016 9:26,,,9,11/7/2016,Monday
1632,City,187,Cancelled,12/7/2016 7:06,,,7,12/7/2016,Wednesday
3101,City,187,Cancelled,7/13/2016 8:28,,,8,7/13/2016,Wednesday
5706,City,187,Cancelled,7/15/2016 7:38,,,7,7/15/2016,Friday
5772,City,188,Cancelled,7/15/2016 8:22,,,8,7/15/2016,Friday
129,City,189,Cancelled,11/7/2016 5:10,,,5,11/7/2016,Monday
3119,City,189,Cancelled,7/13/2016 8:35,,,8,7/13/2016,Wednesday
3228,City,189,Cancelled,7/13/2016 9:58,,,9,7/13/2016,Wednesday
1569,City,190,Cancelled,12/7/2016 6:21,,,6,12/7/2016,Wednesday
1820,City,190,Cancelled,12/7/2016 9:24,,,9,12/7/2016,Wednesday
1840,City,190,Cancelled,12/7/2016 9:37,,,9,12/7/2016,Wednesday
4323,City,190,Cancelled,7/14/2016 7:00,,,7,7/14/2016,Thursday
4346,City,190,Cancelled,7/14/2016 7:21,,,7,7/14/2016,Thursday
5785,City,190,Cancelled,7/15/2016 8:32,,,8,7/15/2016,Friday
6400,City,190,Cancelled,7/15/2016 19:18,,,19,7/15/2016,Friday
224,City,191,Cancelled,11/7/2016 6:17,,,6,11/7/2016,Monday
5913,City,191,Cancelled,7/15/2016 9:58,,,9,7/15/2016,Friday
1833,City,192,Cancelled,12/7/2016 9:34,,,9,12/7/2016,Wednesday
2902,City,192,Cancelled,7/13/2016 5:59,,,5,7/13/2016,Wednesday
4239,City,192,Cancelled,7/14/2016 5:56,,,5,7/14/2016,Thursday
265,City,193,Cancelled,11/7/2016 6:47,,,6,11/7/2016,Monday
833,Airport,193,Cancelled,11/7/2016 17:37,,,17,11/7/2016,Monday
3249,City,193,Cancelled,7/13/2016 10:13,,,10,7/13/2016,Wednesday
4226,City,193,Cancelled,7/14/2016 5:46,,,5,7/14/2016,Thursday
5867,City,193,Cancelled,7/15/2016 9:19,,,9,7/15/2016,Friday
684,City,194,Cancelled,11/7/2016 13:32,,,13,11/7/2016,Monday
718,City,194,Cancelled,11/7/2016 14:51,,,14,11/7/2016,Monday
4145,City,194,Cancelled,7/14/2016 4:56,,,4,7/14/2016,Thursday
5489,City,194,Cancelled,7/15/2016 4:52,,,4,7/15/2016,Friday
5651,City,194,Cancelled,7/15/2016 7:00,,,7,7/15/2016,Friday
290,City,195,Cancelled,11/7/2016 7:13,,,7,11/7/2016,Monday
1030,Airport,195,Cancelled,11/7/2016 19:14,,,19,11/7/2016,Monday
3062,City,195,Cancelled,7/13/2016 7:50,,,7,7/13/2016,Wednesday
5635,City,195,Cancelled,7/15/2016 6:43,,,6,7/15/2016,Friday
5828,City,195,Cancelled,7/15/2016 9:00,,,9,7/15/2016,Friday
2823,City,196,Cancelled,7/13/2016 5:15,,,5,7/13/2016,Wednesday
4558,City,196,Cancelled,7/14/2016 9:51,,,9,7/14/2016,Thursday
5494,City,196,Cancelled,7/15/2016 4:56,,,4,7/15/2016,Friday
5501,City,196,Cancelled,7/15/2016 5:07,,,5,7/15/2016,Friday
526,City,197,Cancelled,11/7/2016 9:46,,,9,11/7/2016,Monday
1887,City,197,Cancelled,12/7/2016 10:08,,,10,12/7/2016,Wednesday
2944,City,197,Cancelled,7/13/2016 6:33,,,6,7/13/2016,Wednesday
4413,City,197,Cancelled,7/14/2016 8:07,,,8,7/14/2016,Thursday
4420,City,197,Cancelled,7/14/2016 8:13,,,8,7/14/2016,Thursday
5486,City,197,Cancelled,7/15/2016 4:51,,,4,7/15/2016,Friday
6010,City,197,Cancelled,7/15/2016 12:25,,,12,7/15/2016,Friday
277,City,198,Cancelled,11/7/2016 6:59,,,6,11/7/2016,Monday
2148,City,198,Cancelled,12/7/2016 17:22,,,17,12/7/2016,Wednesday
2802,City,198,Cancelled,7/13/2016 4:51,,,4,7/13/2016,Wednesday
4445,City,198,Cancelled,7/14/2016 8:36,,,8,7/14/2016,Thursday
546,City,199,Cancelled,11/7/2016 10:04,,,10,11/7/2016,Monday
1115,Airport,199,Cancelled,11/7/2016 20:23,,,20,11/7/2016,Monday
3177,City,199,Cancelled,7/13/2016 9:13,,,9,7/13/2016,Wednesday
5587,City,199,Cancelled,7/15/2016 5:58,,,5,7/15/2016,Friday
5628,City,199,Cancelled,7/15/2016 6:34,,,6,7/15/2016,Friday
6173,City,199,Cancelled,7/15/2016 16:45,,,16,7/15/2016,Friday
383,City,200,Cancelled,11/7/2016 8:21,,,8,11/7/2016,Monday
749,Airport,200,Cancelled,11/7/2016 15:48,,,15,11/7/2016,Monday
5733,City,200,Cancelled,7/15/2016 7:51,,,7,7/15/2016,Friday
18,City,201,Cancelled,11/7/2016 1:16,,,1,11/7/2016,Monday
2125,Airport,201,Cancelled,12/7/2016 16:52,,,16,12/7/2016,Wednesday
5522,City,201,Cancelled,7/15/2016 5:21,,,5,7/15/2016,Friday
5895,City,201,Cancelled,7/15/2016 9:49,,,9,7/15/2016,Friday
192,City,202,Cancelled,11/7/2016 5:56,,,5,11/7/2016,Monday
1469,City,202,Cancelled,12/7/2016 5:05,,,5,12/7/2016,Wednesday
1486,City,202,Cancelled,12/7/2016 5:20,,,5,12/7/2016,Wednesday
2971,City,202,Cancelled,7/13/2016 6:53,,,6,7/13/2016,Wednesday
4331,City,202,Cancelled,7/14/2016 7:10,,,7,7/14/2016,Thursday
1739,City,203,Cancelled,12/7/2016 8:30,,,8,12/7/2016,Wednesday
5679,City,203,Cancelled,7/15/2016 7:09,,,7,7/15/2016,Friday
5750,City,203,Cancelled,7/15/2016 8:03,,,8,7/15/2016,Friday
5856,City,203,Cancelled,7/15/2016 9:08,,,9,7/15/2016,Friday
6033,Airport,203,Cancelled,7/15/2016 12:55,,,12,7/15/2016,Friday
119,City,204,Cancelled,11/7/2016 5:10,,,5,11/7/2016,Monday
641,City,204,Cancelled,11/7/2016 12:31,,,12,11/7/2016,Monday
3144,City,204,Cancelled,7/13/2016 8:55,,,8,7/13/2016,Wednesday
3404,Airport,204,Cancelled,7/13/2016 15:18,,,15,7/13/2016,Wednesday
4185,City,204,Cancelled,7/14/2016 5:16,,,5,7/14/2016,Thursday
5918,City,204,Cancelled,7/15/2016 10:01,,,10,7/15/2016,Friday
98,City,205,Cancelled,11/7/2016 4:58,,,4,11/7/2016,Monday
1541,City,205,Cancelled,12/7/2016 6:04,,,6,12/7/2016,Wednesday
2872,City,205,Cancelled,7/13/2016 5:41,,,5,7/13/2016,Wednesday
3498,City,205,Cancelled,7/13/2016 17:36,,,17,7/13/2016,Wednesday
5646,City,205,Cancelled,7/15/2016 6:52,,,6,7/15/2016,Friday
5656,City,205,Cancelled,7/15/2016 6:54,,,6,7/15/2016,Friday
130,City,206,Cancelled,11/7/2016 5:12,,,5,11/7/2016,Monday
268,City,206,Cancelled,11/7/2016 6:52,,,6,11/7/2016,Monday
644,Airport,206,Cancelled,11/7/2016 12:29,,,12,11/7/2016,Monday
1572,City,206,Cancelled,12/7/2016 6:22,,,6,12/7/2016,Wednesday
1619,City,206,Cancelled,12/7/2016 6:53,,,6,12/7/2016,Wednesday
1668,City,206,Cancelled,12/7/2016 7:35,,,7,12/7/2016,Wednesday
1707,City,206,Cancelled,12/7/2016 8:10,,,8,12/7/2016,Wednesday
2113,Airport,206,Cancelled,12/7/2016 16:29,,,16,12/7/2016,Wednesday
4581,City,206,Cancelled,7/14/2016 10:04,,,10,7/14/2016,Thursday
5626,City,206,Cancelled,7/15/2016 6:33,,,6,7/15/2016,Friday
4255,City,207,Cancelled,7/14/2016 6:08,,,6,7/14/2016,Thursday
5794,City,207,Cancelled,7/15/2016 8:38,,,8,7/15/2016,Friday
6103,Airport,208,Cancelled,7/15/2016 14:52,,,14,7/15/2016,Friday
302,City,209,Cancelled,11/7/2016 7:17,,,7,11/7/2016,Monday
1137,City,209,Cancelled,11/7/2016 20:32,,,20,11/7/2016,Monday
4304,City,209,Cancelled,7/14/2016 6:50,,,6,7/14/2016,Thursday
1702,City,210,Cancelled,12/7/2016 8:02,,,8,12/7/2016,Wednesday
1762,City,210,Cancelled,12/7/2016 8:50,,,8,12/7/2016,Wednesday
2373,Airport,210,Cancelled,12/7/2016 19:36,,,19,12/7/2016,Wednesday
3005,City,210,Cancelled,7/13/2016 7:15,,,7,7/13/2016,Wednesday
3131,City,210,Cancelled,7/13/2016 8:40,,,8,7/13/2016,Wednesday
3883,Airport,210,Cancelled,7/13/2016 21:56,,,21,7/13/2016,Wednesday
6131,Airport,210,Cancelled,7/15/2016 15:38,,,15,7/15/2016,Friday
6302,Airport,210,Cancelled,7/15/2016 18:29,,,18,7/15/2016,Friday
6538,Airport,210,Cancelled,7/15/2016 20:54,,,20,7/15/2016,Friday
244,City,211,Cancelled,11/7/2016 6:31,,,6,11/7/2016,Monday
1216,Airport,211,Cancelled,11/7/2016 21:32,,,21,11/7/2016,Monday
4154,City,211,Cancelled,7/14/2016 5:07,,,5,7/14/2016,Thursday
393,City,212,Cancelled,11/7/2016 8:27,,,8,11/7/2016,Monday
419,City,212,Cancelled,11/7/2016 8:42,,,8,11/7/2016,Monday
4311,City,212,Cancelled,7/14/2016 6:52,,,6,7/14/2016,Thursday
4404,City,212,Cancelled,7/14/2016 7:55,,,7,7/14/2016,Thursday
5675,City,212,Cancelled,7/15/2016 7:08,,,7,7/15/2016,Friday
193,City,213,Cancelled,11/7/2016 5:58,,,5,11/7/2016,Monday
1825,City,213,Cancelled,12/7/2016 9:35,,,9,12/7/2016,Wednesday
3111,City,213,Cancelled,7/13/2016 8:31,,,8,7/13/2016,Wednesday
4160,City,213,Cancelled,7/14/2016 5:05,,,5,7/14/2016,Thursday
2846,City,214,Cancelled,7/13/2016 5:24,,,5,7/13/2016,Wednesday
3163,City,214,Cancelled,7/13/2016 9:04,,,9,7/13/2016,Wednesday
3446,City,214,Cancelled,7/13/2016 16:39,,,16,7/13/2016,Wednesday
4543,City,214,Cancelled,7/14/2016 9:36,,,9,7/14/2016,Thursday
4800,Airport,214,Cancelled,7/14/2016 16:59,,,16,7/14/2016,Thursday
107,City,215,Cancelled,11/7/2016 5:02,,,5,11/7/2016,Monday
1594,City,215,Cancelled,12/7/2016 6:41,,,6,12/7/2016,Wednesday
1791,City,215,Cancelled,12/7/2016 9:08,,,9,12/7/2016,Wednesday
6050,City,215,Cancelled,7/15/2016 13:35,,,13,7/15/2016,Friday
409,City,216,Cancelled,11/7/2016 8:34,,,8,11/7/2016,Monday
3137,City,216,Cancelled,7/13/2016 8:52,,,8,7/13/2016,Wednesday
4532,City,216,Cancelled,7/14/2016 9:35,,,9,7/14/2016,Thursday
5914,City,216,Cancelled,7/15/2016 9:58,,,9,7/15/2016,Friday
5618,City,217,Cancelled,7/15/2016 6:25,,,6,7/15/2016,Friday
5688,City,217,Cancelled,7/15/2016 7:24,,,7,7/15/2016,Friday
6419,City,217,Cancelled,7/15/2016 19:47,,,19,7/15/2016,Friday
711,City,218,Cancelled,11/7/2016 14:22,,,14,11/7/2016,Monday
4415,City,218,Cancelled,7/14/2016 8:11,,,8,7/14/2016,Thursday
4544,City,218,Cancelled,7/14/2016 9:33,,,9,7/14/2016,Thursday
3173,City,219,Cancelled,7/13/2016 9:12,,,9,7/13/2016,Wednesday
6262,Airport,219,Cancelled,7/15/2016 18:05,,,18,7/15/2016,Friday
262,City,220,Cancelled,11/7/2016 6:41,,,6,11/7/2016,Monday
529,City,220,Cancelled,11/7/2016 9:54,,,9,11/7/2016,Monday
1537,City,220,Cancelled,12/7/2016 5:55,,,5,12/7/2016,Wednesday
1788,City,220,Cancelled,12/7/2016 9:08,,,9,12/7/2016,Wednesday
5816,City,220,Cancelled,7/15/2016 8:44,,,8,7/15/2016,Friday
3260,City,221,Cancelled,7/13/2016 10:13,,,10,7/13/2016,Wednesday
4008,City,221,Cancelled,7/13/2016 23:43,,,23,7/13/2016,Wednesday
4574,City,221,Cancelled,7/14/2016 9:53,,,9,7/14/2016,Thursday
1730,City,222,Cancelled,12/7/2016 8:25,,,8,12/7/2016,Wednesday
2448,Airport,222,Cancelled,12/7/2016 20:26,,,20,12/7/2016,Wednesday
4570,City,222,Cancelled,7/14/2016 9:51,,,9,7/14/2016,Thursday
5529,City,222,Cancelled,7/15/2016 5:24,,,5,7/15/2016,Friday
1506,City,223,Cancelled,12/7/2016 5:37,,,5,12/7/2016,Wednesday
2651,City,223,Cancelled,12/7/2016 22:56,,,22,12/7/2016,Wednesday
3185,City,223,Cancelled,7/13/2016 9:24,,,9,7/13/2016,Wednesday
3421,City,223,Cancelled,7/13/2016 15:42,,,15,7/13/2016,Wednesday
291,City,224,Cancelled,11/7/2016 7:06,,,7,11/7/2016,Monday
1669,City,224,Cancelled,12/7/2016 7:39,,,7,12/7/2016,Wednesday
3974,City,224,Cancelled,7/13/2016 23:04,,,23,7/13/2016,Wednesday
4349,City,224,Cancelled,7/14/2016 7:18,,,7,7/14/2016,Thursday
4442,City,224,Cancelled,7/14/2016 8:33,,,8,7/14/2016,Thursday
5327,Airport,224,Cancelled,7/14/2016 22:12,,,22,7/14/2016,Thursday
2929,City,225,Cancelled,7/13/2016 6:28,,,6,7/13/2016,Wednesday
3186,City,225,Cancelled,7/13/2016 9:28,,,9,7/13/2016,Wednesday
4211,City,225,Cancelled,7/14/2016 5:37,,,5,7/14/2016,Thursday
5273,Airport,225,Cancelled,7/14/2016 21:29,,,21,7/14/2016,Thursday
6445,City,225,Cancelled,7/15/2016 20:01,,,20,7/15/2016,Friday
157,City,226,Cancelled,11/7/2016 5:38,,,5,11/7/2016,Monday
2813,City,226,Cancelled,7/13/2016 5:06,,,5,7/13/2016,Wednesday
3057,City,226,Cancelled,7/13/2016 7:50,,,7,7/13/2016,Wednesday
4641,City,226,Cancelled,7/14/2016 11:39,,,11,7/14/2016,Thursday
5884,City,226,Cancelled,7/15/2016 9:36,,,9,7/15/2016,Friday
1837,City,227,Cancelled,12/7/2016 9:36,,,9,12/7/2016,Wednesday
4092,City,227,Cancelled,7/14/2016 2:55,,,2,7/14/2016,Thursday
4222,City,227,Cancelled,7/14/2016 5:44,,,5,7/14/2016,Thursday
1509,City,228,Cancelled,12/7/2016 5:42,,,5,12/7/2016,Wednesday
3194,City,228,Cancelled,7/13/2016 9:35,,,9,7/13/2016,Wednesday
3541,Airport,228,Cancelled,7/13/2016 17:57,,,17,7/13/2016,Wednesday
1365,City,229,Cancelled,11/7/2016 0:09,,,0,11/7/2016,Monday
1834,City,229,Cancelled,12/7/2016 9:33,,,9,12/7/2016,Wednesday
4129,City,229,Cancelled,7/14/2016 4:42,,,4,7/14/2016,Thursday
4380,City,229,Cancelled,7/14/2016 7:47,,,7,7/14/2016,Thursday
4434,City,229,Cancelled,7/14/2016 8:27,,,8,7/14/2016,Thursday
5735,City,229,Cancelled,7/15/2016 7:47,,,7,7/15/2016,Friday
6434,Airport,229,Cancelled,7/15/2016 19:49,,,19,7/15/2016,Friday
623,Airport,230,Cancelled,11/7/2016 12:03,,,12,11/7/2016,Monday
1521,City,230,Cancelled,12/7/2016 5:50,,,5,12/7/2016,Wednesday
2771,City,230,Cancelled,7/13/2016 4:24,,,4,7/13/2016,Wednesday
2873,City,230,Cancelled,7/13/2016 5:48,,,5,7/13/2016,Wednesday
3320,Airport,230,Cancelled,7/13/2016 12:21,,,12,7/13/2016,Wednesday
4571,City,230,Cancelled,7/14/2016 9:49,,,9,7/14/2016,Thursday
4600,City,230,Cancelled,7/14/2016 10:08,,,10,7/14/2016,Thursday
5341,City,230,Cancelled,7/14/2016 22:34,,,22,7/14/2016,Thursday
2435,City,231,Cancelled,12/7/2016 20:11,,,20,12/7/2016,Wednesday
2919,City,231,Cancelled,7/13/2016 6:19,,,6,7/13/2016,Wednesday
4712,City,231,Cancelled,7/14/2016 13:23,,,13,7/14/2016,Thursday
399,City,232,Cancelled,11/7/2016 8:25,,,8,11/7/2016,Monday
2826,City,232,Cancelled,7/13/2016 5:13,,,5,7/13/2016,Wednesday
3090,City,232,Cancelled,7/13/2016 8:13,,,8,7/13/2016,Wednesday
4141,City,232,Cancelled,7/14/2016 4:46,,,4,7/14/2016,Thursday
5817,City,232,Cancelled,7/15/2016 8:46,,,8,7/15/2016,Friday
1156,City,233,Cancelled,11/7/2016 20:46,,,20,11/7/2016,Monday
3155,City,233,Cancelled,7/13/2016 9:02,,,9,7/13/2016,Wednesday
5821,City,233,Cancelled,7/15/2016 8:54,,,8,7/15/2016,Friday
552,City,234,Cancelled,11/7/2016 10:07,,,10,11/7/2016,Monday
589,Airport,234,Cancelled,11/7/2016 11:19,,,11,11/7/2016,Monday
3218,City,234,Cancelled,7/13/2016 9:49,,,9,7/13/2016,Wednesday
3287,City,234,Cancelled,7/13/2016 11:13,,,11,7/13/2016,Wednesday
5557,City,234,Cancelled,7/15/2016 5:39,,,5,7/15/2016,Friday
5874,City,234,Cancelled,7/15/2016 9:21,,,9,7/15/2016,Friday
1117,Airport,235,Cancelled,11/7/2016 20:17,,,20,11/7/2016,Monday
2820,City,235,Cancelled,7/13/2016 5:14,,,5,7/13/2016,Wednesday
3083,City,235,Cancelled,7/13/2016 8:16,,,8,7/13/2016,Wednesday
185,City,236,Cancelled,11/7/2016 5:43,,,5,11/7/2016,Monday
2922,City,236,Cancelled,7/13/2016 6:25,,,6,7/13/2016,Wednesday
4379,City,236,Cancelled,7/14/2016 7:43,,,7,7/14/2016,Thursday
1846,City,237,Cancelled,12/7/2016 9:43,,,9,12/7/2016,Wednesday
2778,Airport,237,Cancelled,7/13/2016 4:45,,,4,7/13/2016,Wednesday
4161,City,237,Cancelled,7/14/2016 5:06,,,5,7/14/2016,Thursday
5702,City,237,Cancelled,7/15/2016 7:37,,,7,7/15/2016,Friday
5808,City,237,Cancelled,7/15/2016 8:39,,,8,7/15/2016,Friday
298,City,238,Cancelled,11/7/2016 7:15,,,7,11/7/2016,Monday
4602,Airport,238,Cancelled,7/14/2016 10:13,,,10,7/14/2016,Thursday
5650,City,238,Cancelled,7/15/2016 6:59,,,6,7/15/2016,Friday
508,City,239,Cancelled,11/7/2016 9:40,,,9,11/7/2016,Monday
1419,City,239,Cancelled,12/7/2016 3:57,,,3,12/7/2016,Wednesday
3114,City,239,Cancelled,7/13/2016 8:38,,,8,7/13/2016,Wednesday
309,City,240,Cancelled,11/7/2016 7:18,,,7,11/7/2016,Monday
327,City,240,Cancelled,11/7/2016 7:33,,,7,11/7/2016,Monday
1491,City,240,Cancelled,12/7/2016 5:36,,,5,12/7/2016,Wednesday
4392,City,240,Cancelled,7/14/2016 7:56,,,7,7/14/2016,Thursday
5396,City,240,Cancelled,7/15/2016 0:54,,,0,7/15/2016,Friday
5767,City,240,Cancelled,7/15/2016 8:19,,,8,7/15/2016,Friday
5498,City,241,Cancelled,7/15/2016 4:56,,,4,7/15/2016,Friday
5755,City,241,Cancelled,7/15/2016 8:05,,,8,7/15/2016,Friday
414,City,242,Cancelled,11/7/2016 8:41,,,8,11/7/2016,Monday
1621,City,242,Cancelled,12/7/2016 6:56,,,6,12/7/2016,Wednesday
5288,Airport,242,Cancelled,7/14/2016 21:42,,,21,7/14/2016,Thursday
1778,City,243,Cancelled,12/7/2016 9:01,,,9,12/7/2016,Wednesday
5266,Airport,243,Cancelled,7/14/2016 21:26,,,21,7/14/2016,Thursday
5836,City,243,Cancelled,7/15/2016 9:02,,,9,7/15/2016,Friday
115,City,244,Cancelled,11/7/2016 5:14,,,5,11/7/2016,Monday
4655,City,244,Cancelled,7/14/2016 12:04,,,12,7/14/2016,Thursday
5590,City,244,Cancelled,7/15/2016 6:02,,,6,7/15/2016,Friday
1784,City,245,Cancelled,12/7/2016 9:02,,,9,12/7/2016,Wednesday
3123,City,245,Cancelled,7/13/2016 8:39,,,8,7/13/2016,Wednesday
3330,City,245,Cancelled,7/13/2016 12:25,,,12,7/13/2016,Wednesday
4376,City,245,Cancelled,7/14/2016 7:41,,,7,7/14/2016,Thursday
4540,City,245,Cancelled,7/14/2016 9:38,,,9,7/14/2016,Thursday
431,City,246,Cancelled,11/7/2016 8:56,,,8,11/7/2016,Monday
1599,City,246,Cancelled,12/7/2016 6:39,,,6,12/7/2016,Wednesday
1725,City,246,Cancelled,12/7/2016 8:17,,,8,12/7/2016,Wednesday
4248,City,246,Cancelled,7/14/2016 6:02,,,6,7/14/2016,Thursday
133,City,247,Cancelled,11/7/2016 5:14,,,5,11/7/2016,Monday
4170,City,247,Cancelled,7/14/2016 5:09,,,5,7/14/2016,Thursday
6057,Airport,247,Cancelled,7/15/2016 13:41,,,13,7/15/2016,Friday
108,City,248,Cancelled,11/7/2016 5:09,,,5,11/7/2016,Monday
1798,City,248,Cancelled,12/7/2016 9:10,,,9,12/7/2016,Wednesday
1932,City,248,Cancelled,12/7/2016 11:13,,,11,12/7/2016,Wednesday
5865,City,248,Cancelled,7/15/2016 9:18,,,9,7/15/2016,Friday
5981,City,248,Cancelled,7/15/2016 11:40,,,11,7/15/2016,Friday
363,City,249,Cancelled,11/7/2016 8:02,,,8,11/7/2016,Monday
3153,City,249,Cancelled,7/13/2016 9:03,,,9,7/13/2016,Wednesday
3196,City,249,Cancelled,7/13/2016 9:37,,,9,7/13/2016,Wednesday
3214,City,249,Cancelled,7/13/2016 9:46,,,9,7/13/2016,Wednesday
4171,City,249,Cancelled,7/14/2016 5:11,,,5,7/14/2016,Thursday
5824,City,249,Cancelled,7/15/2016 8:50,,,8,7/15/2016,Friday
1866,City,250,Cancelled,12/7/2016 9:52,,,9,12/7/2016,Wednesday
2958,City,250,Cancelled,7/13/2016 6:46,,,6,7/13/2016,Wednesday
3181,Airport,250,Cancelled,7/13/2016 9:19,,,9,7/13/2016,Wednesday
5833,City,250,Cancelled,7/15/2016 8:57,,,8,7/15/2016,Friday
5873,City,250,Cancelled,7/15/2016 9:20,,,9,7/15/2016,Friday
415,Airport,251,Cancelled,11/7/2016 8:37,,,8,11/7/2016,Monday
